Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
02.05.2024;23:00;36590,5;6947,78;10792,74;3987,54;4335,13;6362,66;1515,17;,01;96,25;1184,29;0;290,05;995,67;0;0;0;83,21
03.05.2024;00:00;34558,5;6867,31;8500,2;4012,83;4192,72;6351,94;1482,53;,01;96,04;1204,62;0;297,15;995,42;0;0;476,99;80,74
03.05.2024;01:00;32827,04;6414,94;7434,48;3892,9;4102,56;6353,04;1622,16;,01;95,86;1202,44;0;286,8;997,41;0;0;343,32;81,12
03.05.2024;02:00;31604,98;5882,51;6987,03;3904,91;4001,11;6353,44;1345,36;,01;97,52;1213,16;0;283,63;1004,24;0;0;448,83;83,23
03.05.2024;03:00;30864,33;5776,45;6350,96;3890,89;3953,32;6344,18;1382,45;,01;95,91;1224,12;0;287,77;1017,52;0;0;459,37;81,38
03.05.2024;04:00;30553,74;5553,68;6117,29;3885,17;3986,26;6356,73;1553,15;,3;96,6;1231,37;0;283,15;1015,61;0;0;394,98;79,45
03.05.2024;05:00;30299,66;5413,45;6008,78;3872,78;3950,13;6346,71;1593,43;8,48;96,9;1236,65;0;297,89;997,51;0;0;397,01;79,94
03.05.2024;06:00;29585,1;5142,01;6018,56;3880,37;3859,25;6299,87;1539,73;126,85;93,39;1239,12;0;297,36;985,82;0;0;19,7;83,07
03.05.2024;07:00;30410,15;5277,47;5910,35;3875,18;3898,77;6269,23;1639,42;900;96,71;1227,34;0;307,57;991,29;0;0;-64,8;81,62
03.05.2024;08:00;34202,01;6701,17;7280,81;3876,46;4033,8;6380,98;1708,13;1484,52;96,06;1204,94;0;309,51;990,24;0;0;55,21;80,18
03.05.2024;09:00;34986,97;7138,02;7310,89;3884,57;4074,19;6357,08;1704,99;1634,11;95,74;1168,35;0;302,3;995,31;0;0;243,12;78,3
03.05.2024;10:00;34686,96;6914,25;7192,73;3883,38;3915,16;6097,67;1929,13;1633,47;97,53;1137,2;0;298,87;994,94;0;0;510,66;81,97
03.05.2024;11:00;34809,96;6237,82;7168,42;3878,33;3805,25;6348,9;2539,7;1650,66;92,43;1106,53;0;294,94;998,58;0;0;610,97;77,43
03.05.2024;12:00;32371,06;5326,02;6203,38;3882,24;3630,22;5545,52;3150,5;1608,02;82,63;1079,96;0;288,51;1020,97;0;0;477,2;75,89
03.05.2024;13:00;31744,8;5249,62;6089,62;3848,86;3647,29;4669,28;3686,99;1496,88;88,25;1062,96;0;292,07;1024,2;0;0;513,77;75,01
03.05.2024;14:00;35022,28;6075,92;6832,36;3843,73;3787,09;5600,92;4208,95;1430,29;94,04;1051,67;0;294,46;1028,34;0;0;698,87;75,64
03.05.2024;15:00;35434,12;5793,43;7341,83;3866,47;3829,6;5348,31;4787,35;1261,35;76,03;1048,89;0;303,98;997,25;0;0;707,59;72,04
03.05.2024;16:00;36869,48;6560,73;8403,67;3851,75;3980,85;4979,1;4861,08;1065,18;83,87;1049,86;0;309,98;1011,42;0;0;636,8;75,19
03.05.2024;17:00;37645,89;6453,1;8920,5;3833,69;4084,7;5529,37;4492,2;1241,6;90,77;1073,3;0;314,07;1022,4;0;0;513,3;76,89
03.05.2024;18:00;37760,09;6819,84;9715,76;3858,58;4242,57;5731,2;4353,4;317,41;92,06;1086,37;0;315,18;1019,76;0;0;130,81;77,15
03.05.2024;19:00;39182,58;7248,93;11391,56;3871,05;4383,24;6016,67;3607,36;21,38;92,88;1110,63;0;325,11;1022,36;0;0;15,98;75,43
03.05.2024;20:00;40486,3;7283,52;13184,48;3864,57;4577,41;6009,3;2988,88;,15;93,18;1137,77;0;319,4;1028,81;0;0;-75;73,83
03.05.2024;21:00;39686,72;6870,57;13430,67;3822,35;4500,78;6015,91;2453,79;,01;93,39;1156,11;0;310,59;1033,09;0;0;-67,64;67,1
03.05.2024;22:00;37605,65;6495,97;12376,41;3813,63;4437,5;6018,19;1838;,01;93,79;1174,18;0;307,19;1023,69;0;0;-44,33;71,42
03.05.2024;23:00;36439,23;6322,62;11459,31;3892,12;4404,13;6007,48;1676,56;,01;94,1;1196,76;0;307,12;1005,71;0;0;0;73,31
04.05.2024;00:00;34836,56;5909,71;9919,69;4059,57;4339,86;6006,01;1813,97;,01;94,79;1221,55;0;311,18;1019,89;0;0;73,98;66,35
04.05.2024;01:00;33463,44;5189,89;9219,29;4130,79;4357,46;6015,91;1754,96;,01;93,49;1226,32;0;308,54;1032,02;0;0;66,81;67,95
04.05.2024;02:00;31932,88;4421,24;8516,71;4100,74;4279,98;6008,99;1867,12;,01;95,9;1233,36;0;317,34;1019,9;0;0;1,64;69,95
04.05.2024;03:00;31047,37;4055,4;7777,57;4121,18;4214,8;6015;2132,22;,01;95,7;1237,19;0;312,57;1012,26;0;0;8,28;65,19
04.05.2024;04:00;30763,49;4196,21;7194,21;4120,49;4219,94;6020,19;2249,42;,31;93,48;1243,84;0;313,99;1025,27;0;0;21,86;64,28
04.05.2024;05:00;30311,6;4035,9;6938,83;4114,37;4165,37;6013,55;2296,62;7,12;94,47;1244,31;0;305,7;1027,85;0;0;-1,08;68,59
04.05.2024;06:00;28997,6;3030,93;6458,52;4156,14;4144,3;6014,05;2272,05;221,48;88,58;1245,97;0;302,27;1005,65;0;0;-12,8;70,46
04.05.2024;07:00;28697,95;2390,64;6572,72;4140,2;4172,14;6021,94;2113,12;619,25;85,67;1235,86;0;330,08;1031,96;0;0;-90,86;75,23
04.05.2024;08:00;30362,97;2932,32;6998,06;4093,7;4280,71;6030,72;2076,44;1094,82;89,18;1206,86;0;366,43;1049,4;0;0;66,78;77,55
04.05.2024;09:00;31320,46;3202,12;7236,01;4118,29;4338,59;6047,41;2174,95;1104,5;78,19;1184,62;0;385,77;1053,3;0;0;319,92;76,79
04.05.2024;10:00;32196,74;3175,72;7384,06;4135,48;4229,16;6044,23;2501,8;1475,97;86,09;1163,85;0;385,21;1019,08;0;0;519,25;76,84
04.05.2024;11:00;32547,3;2879,28;7439,33;4132,4;4242,5;6035,27;2932,64;1540,79;82,19;1142,77;0;399,64;998,07;0;0;644,35;78,07
04.05.2024;12:00;31513,03;2887,83;6516,09;4154,62;3817,27;5884,11;3226,45;1704,7;75,98;1130,88;0;371,82;1006,39;0;0;657,6;79,29
04.05.2024;13:00;32577,73;3206,97;6793,11;4134,09;3733,69;6029,6;3589,15;1640,72;81,57;1134,64;0;373,29;1016,5;0;0;762,12;82,28
04.05.2024;14:00;32999,51;3425,14;6750,56;4183,52;3968,76;6045,56;3583,93;1669,38;77,87;1104,66;0;408,76;1030,76;0;0;671,52;79,09
04.05.2024;15:00;33299,91;3759,17;7162,96;4182,16;4047,39;6050,32;3140,65;1522,95;78,48;1135,12;0;423,24;1056,23;0;0;670,61;70,63
04.05.2024;16:00;34219,38;3936,01;7941,5;4239,18;4142,19;6031,85;3355,18;1202,04;89,93;1131,61;0;417,17;1044,85;0;0;611,57;76,3
04.05.2024;17:00;35763,46;4689,64;9226,72;4302,79;4339,22;6028,74;3233,61;537,61;89,62;1147,62;0;414,36;1036,5;0;0;636,31;80,72
04.05.2024;18:00;36922,09;4544,77;11505,91;4300,93;4355,07;5973,95;3140,52;40,72;89,92;1160,81;0;414,19;1037,68;0;0;276,66;80,96
04.05.2024;19:00;38212,88;4862,32;12703,9;4330,65;4402,01;5833,72;3282,81;3,41;91,82;1192,03;0;445,45;1028,61;0;0;-39,63;75,78
04.05.2024;20:00;39146,34;4959,79;13368,7;4341,96;4501,53;5736,66;3455,76;,35;92,05;1215,32;0;471,6;1032,66;0;0;-108,26;78,22
04.05.2024;21:00;38473,19;4915,52;12718,25;4356,06;4674,73;5734,42;3238,17;,01;91,45;1231,34;0;488,53;1038,08;0;0;-95,93;82,56
04.05.2024;22:00;36863,71;4526,75;11698,19;4330;4672,46;5772,23;3029,57;,01;90,94;1237,87;0;469,78;1030,82;0;0;-75,27;80,36
04.05.2024;23:00;34982,56;4054,13;10329,22;4279,58;4625,79;5975,9;2847,4;,01;91,75;1232,1;0;464,34;1003,44;0;0;0;78,9
05.05.2024;00:00;33047,91;3104,54;9019,55;4342,27;4559,3;6020,03;3091,6;0;92,94;1241,8;0;468,38;1026,42;0;0;,69;80,39
05.05.2024;01:00;31398,31;2694,12;7415,89;4371,09;4539,59;6012,38;3481,85;0;93,64;1246,37;0;477,18;1029,63;0;0;-42,23;78,8
05.05.2024;02:00;30068,54;1574,31;6784,13;4272,35;4452,92;5994,4;4053,85;0;81,44;1248,09;0;474,5;1037,31;0;0;17,7;77,54
05.05.2024;03:00;29181,06;1222,68;6043,54;4194,93;4369,33;5809,56;4685,01;0;80,65;1248,65;0;463,91;1016,3;0;0;-29,18;75,68
05.05.2024;04:00;28803,62;1035,34;6181,52;4147,34;4283,57;4900,3;5353,47;,64;80,63;1250,39;0;463,55;1006,01;0;0;29,05;71,81
05.05.2024;05:00;28063,68;407,98;5606,7;4159,74;4286,08;5166,96;5668,62;10,98;85,22;1247,48;0;457,78;1021,84;0;0;-127,72;72,02
05.05.2024;06:00;26336,36;565,4;5294,53;4049,76;4098,29;3563,18;5886,65;109,63;81,92;1244,7;0;456,75;983,26;0;0;-69,64;71,93
05.05.2024;07:00;25772,59;679,45;5026,24;3995,36;4063,88;2919,96;5879,83;393,71;77,89;1242,74;0;462,02;996,87;0;0;-39,45;74,09
05.05.2024;08:00;25628,22;681,95;4943,39;4002,42;4009,12;2851,54;5952,53;464,99;68,71;1225,76;0;451,77;994,12;0;0;-95,44;77,36
05.05.2024;09:00;25602,14;649,79;5009,44;3972,3;3582,81;2864,2;6207,87;579,21;82,62;1207,78;0;450,7;1005,26;0;0;-82,42;72,58
05.05.2024;10:00;26421,38;655,98;5455,58;4014,38;3292,75;2875,5;6448,04;882,83;84,03;1186,35;0;435,24;1010,59;0;0;5,26;74,85
05.05.2024;11:00;26632,88;597,65;5215,21;3950,01;3208,95;2824,23;6666,67;1134,49;81,38;1165,32;0;436,84;1003,24;0;0;271,2;77,69
05.05.2024;12:00;26346,5;660,43;4739,41;3815,42;3241,84;2852,47;6992,22;1008,23;79,28;1158,29;0;442,47;1016,33;0;0;260,11;80
05.05.2024;13:00;26403,5;692,28;4319,4;3817,11;3312,49;2833,3;7210,22;1262,17;74,19;1141,47;0;450,18;1010;0;0;202,09;78,6
05.05.2024;14:00;26761,02;745,21;4285,07;3807,25;3242,7;2846,63;7427;1258,92;73,76;1133,72;0;448,8;1005,52;0;0;405,84;80,6
05.05.2024;15:00;27253,57;755,69;4666,64;3810,34;3498,09;2840,02;7581,48;1008,57;87,06;1123,27;0;452,54;984,98;0;0;363,01;81,88
05.05.2024;16:00;28086,12;966,98;4202,51;3829,96;4044,63;3051,98;7905,3;889,62;82,4;1122,37;0;452,99;996,56;0;0;456;84,82
05.05.2024;17:00;30144,87;1043,85;5598,4;3923,02;4438,99;3758,97;7675,02;375,74;75,81;1118,05;0;452,03;1017,27;0;0;585,37;82,35
05.05.2024;18:00;31826,23;1114,68;7095,39;4042,63;4747,06;4306,45;7059,41;140,49;89,65;1123,2;0;450,27;1031,48;0;0;541,28;84,24
05.05.2024;19:00;34191,08;1532,62;9075,84;4054,79;5018,98;5123,3;6616,81;25,08;91,59;1138,64;0;463,89;1026,48;0;0;-58,48;81,54
05.05.2024;20:00;36049,93;1926,38;10134,94;3996,25;5169,22;5912,67;6240,51;,41;91,42;1157,59;0;427,67;1029,5;0;0;-117,33;80,7
05.05.2024;21:00;35420,71;1794,26;10091,64;3992,34;5152,81;5968,61;5708,66;,01;93,13;1183,04;0;426,83;1023,18;0;0;-95,29;81,49
05.05.2024;22:00;34416,7;1124,62;10223,72;4021,41;5089,03;5976,84;5265,66;,01;92,03;1197,9;0;427,61;1006,05;0;0;-81,95;73,77
05.05.2024;23:00;33087,83;1046,82;9507,91;4048,03;4993,1;5825,41;4917,46;,01;70,99;1213,15;0;402,52;986,26;0;0;0;76,17
06.05.2024;00:00;31541,57;1044,93;7777,35;4097,78;4978,71;5963,89;4984,81;,01;80,79;1224,47;0;405;981,37;0;0;-73,9;76,36
06.05.2024;01:00;29865,18;1085,16;6596,76;4101,93;4828,18;5811,12;4743,85;,01;74,19;1238,98;0;412,75;978,83;0;0;-81,89;75,31
06.05.2024;02:00;28718,86;1281,24;6596,63;4038,14;4634,44;4844,58;4534,67;,01;72,22;1251,65;0;431,83;967,84;0;0;-10,07;75,68
06.05.2024;03:00;28021,29;1278,81;6455,3;3993,45;4611,17;4490,83;4439,55;,01;72,45;1259,83;0;444,57;971,09;0;0;-72,01;76,24
06.05.2024;04:00;27863,41;1312,21;6306,19;3977,26;4580,78;4624,26;4284,92;,25;72,89;1265,63;0;437,73;975,5;0;0;-49,09;74,88
06.05.2024;05:00;27671,13;1407,28;5684,69;3966,97;4559,19;5136,99;4175,04;9;64,43;1271,2;0;443,63;969,3;0;0;-92,17;75,58
06.05.2024;06:00;27230,88;1982,01;5455,94;4011,86;4355,3;4304,78;4057,54;298,86;64,12;1271,4;0;445,45;967,75;0;0;-59,05;74,92
06.05.2024;07:00;27745,14;2183,7;5200,98;3912,76;4396,36;4575,83;3601,21;1182,23;70,22;1259;0;440,3;969,62;0;0;-120,9;73,83
06.05.2024;08:00;31842,88;3149,55;6880,43;3996,99;4816,6;5376,13;3252,78;1538,18;69,62;1235,18;0;449,03;972,04;0;0;25,85;80,5
06.05.2024;09:00;32084,88;3924,18;6282,83;4002,31;4728,08;5668,96;2977,16;1645,76;69,72;1216,05;0;437,1;976,18;0;0;75,73;80,82
06.05.2024;10:00;31729,99;4093,95;6310,26;3984,85;4731,95;4865,23;2717,6;1696,47;69,24;1186,21;0;441,11;977,05;0;0;578,3;77,77
06.05.2024;11:00;31721,15;3888,39;6072,28;3989,96;4594,4;5417,07;2638,18;1741,91;75,71;1162,64;0;447,41;959,28;0;0;657,03;76,89
06.05.2024;12:00;29991,75;3632,47;5534,81;3999,2;4157,13;5264,2;2646,26;1750;79,41;1138,43;0;439,25;959,63;0;0;316,67;74,29
06.05.2024;13:00;30452,26;3565,63;5829,37;4014,91;4210,72;5263,82;2632,99;1727,72;80,79;1112,41;0;436,4;950,49;0;0;550,42;76,59
06.05.2024;14:00;32171,65;3912,5;6777,16;4030,64;4316,44;5444,06;2750,94;1715,43;83,37;1090,9;0;445,86;934,33;0;0;597,29;72,73
06.05.2024;15:00;32618,09;4030,92;7156,28;4044,83;4286,04;5258,6;2940,19;1678,18;84,46;1075,98;0;438,16;933,84;0;0;616,71;73,9
06.05.2024;16:00;34241,33;4886,64;7892,34;4065,93;4477,96;5266,44;3095,58;1523,88;84,69;1086,38;0;440,28;937,39;0;0;407,77;76,05
06.05.2024;17:00;36379,96;5923,52;8787,61;4077,14;4568,24;5361,19;3330,21;1315,69;82,2;1092,25;0;444,41;962,62;0;0;359,36;75,52
06.05.2024;18:00;37565,51;6564,99;9809,09;4102,68;4728,93;5937,2;3235,42;559,93;82,7;1098,74;0;449,72;973,23;0;0;-54,66;77,54
06.05.2024;19:00;39399,47;7260,78;11352,45;4075,83;4943,61;6093,64;3003,83;35,07;83,1;1120,25;0;460,86;973,64;0;0;-82,32;78,73
06.05.2024;20:00;41011,69;7517,23;12742,57;4095,08;5001,09;6097,02;2840,32;,37;84,4;1149,54;0;454,53;973,73;0;0;-24,17;79,98
06.05.2024;21:00;40218,07;7629,04;12116,54;4011,48;4988,39;6091,54;2697,8;,01;84,5;1163,44;0;458,35;971,59;0;0;-69,64;75,03
06.05.2024;22:00;38612,74;7337,71;11080,52;4047,8;4827,58;6094,17;2454,6;,01;84;1188,34;0;459,84;968,26;0;0;-6,25;76,16
06.05.2024;23:00;36787,75;7078,9;9921,9;4033,12;4640,71;6093,85;2249,02;,01;84;1209,84;0;465,59;935,48;0;0;0;75,33
07.05.2024;00:00;34460,19;7119,49;7765,29;3862,03;4581,42;6107,04;2156,91;,01;85,16;1221,81;0;474,26;967,71;0;0;41,05;78,01
