Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
30.07.2024;15:00;45398,89;10480,71;5472,52;5213,91;1057,3;10002,68;8358,61;1975;86,47;848,74;117,02;583,49;999,47;0;0;120,05;82,92
30.07.2024;16:00;47292,77;10967,69;6720,18;5264,81;1233,07;10010,27;8616,32;1807,93;83,87;839,25;114,81;572,32;985,82;0;0;-3,4;79,83
30.07.2024;17:00;48605,72;11679,86;7626,95;5249,15;1285,11;9975;8976,96;1543,88;87,87;842,46;114,81;560,94;978,03;0;0;-398,91;83,61
30.07.2024;18:00;49284,89;11597,14;8556,69;5319,46;1487,08;9977,19;9322,49;744,35;89,96;854,63;117,02;564,87;983,46;0;0;-413,73;84,28
30.07.2024;19:00;49938,4;11864,5;9213,1;5371,36;1733,08;9983,96;9463,66;86,54;89,9;859,29;117,02;551,92;981,09;0;0;-445,85;68,83
30.07.2024;20:00;51012,97;12068,57;10108,51;5329,61;1894,11;9975,5;9362,05;,15;89,41;884,4;117,02;555,95;982;0;0;-440,53;86,22
30.07.2024;21:00;50306,73;12068,54;9582,96;5353,83;1851,66;9964,15;9140,34;,01;88,91;934,73;117,02;562,79;1000,61;0;0;-447,64;88,82
30.07.2024;22:00;48642,52;11777,55;8679,55;5380,1;1434,15;9955,65;8957,15;,01;88,41;961,15;117,02;578,94;997,23;0;0;-374,94;90,55
30.07.2024;23:00;47062,76;11229,73;7891,09;5393,52;1315,88;9950,45;8441,79;,01;88,71;980,49;114,81;585,95;980,83;0;0;0;89,5
31.07.2024;00:00;44360,04;10901,02;6150,62;5410,38;1277,03;9865,43;8235,71;,01;89,6;995,05;117,02;577,01;998,4;0;0;-353,31;96,07
31.07.2024;01:00;42234,81;10573,14;4982,44;5413,42;1254,99;9750,64;7782,5;,01;88,8;989,66;114,81;579,95;999,24;0;0;-390,18;95,39
31.07.2024;02:00;40569,67;10341,48;3952,91;5403,26;1093,41;9741,29;7512,82;,01;88,32;1022,32;114,81;569,98;994,42;0;0;-359,52;94,16
31.07.2024;03:00;39466,33;10076,43;3400,31;5419,39;971,9;9749,81;7306,33;,02;88,02;1030,39;117,02;583,36;992,3;0;0;-363,05;94,1
31.07.2024;04:00;38673,81;10049,56;2793,06;5415,03;996,92;9769,06;7090,09;,72;87,72;1042,44;117,02;587,99;995,45;0;0;-364,75;93,5
31.07.2024;05:00;37765,04;9632,31;2418,78;5426,23;891,64;9770,36;7077,51;8,81;84,12;1052,93;117,02;590,38;989,73;0;0;-389,48;94,7
31.07.2024;06:00;36650,58;8709,25;2086,03;5413,23;864,64;9761,83;6937,84;259,98;76,02;1059,97;119,23;592,23;1000,89;0;0;-326,65;96,09
31.07.2024;07:00;37135,78;8608,3;2239,23;5430,02;971,69;9772,79;6527,1;1096,46;82,01;1049,08;119,23;603,13;1001,9;0;0;-457,68;92,52
31.07.2024;08:00;40629,01;10759,9;3002,46;5438,27;1158,87;9729,82;6238,86;1743,87;85;1025,05;114,81;591,29;993,49;0;0;-341,51;88,83
31.07.2024;09:00;41832,75;10659,13;4014,98;5389,19;1281,02;9672,49;6342,89;1929,38;85,82;982,92;119,23;598,67;1002,78;0;0;-335,7;89,95
31.07.2024;10:00;41538,93;10280,37;3924,15;5392,4;1212,76;9686,3;6434,13;2044,11;87,12;976,49;117,02;595,08;1009,32;0;0;-309,34;89,02
31.07.2024;11:00;41308,68;9540,89;4215,33;5431,86;1197,2;9172,24;6583,42;2019,37;88,42;951,48;114,81;580,88;1011,99;0;0;311,52;89,27
31.07.2024;12:00;39875,51;8768,14;4121,51;5395,03;1040,19;9533,27;6688,68;1197,05;86,04;928,15;114,81;577,01;1007,99;0;0;324,69;92,95
31.07.2024;13:00;42273,37;9689,44;4538,96;5425,26;1101,02;9671,46;6841,17;1994,32;86,54;904,06;117,02;581,36;1015,63;0;0;212,94;94,19
31.07.2024;14:00;43834,02;10013,07;5436,8;5462,41;1232,18;9714,32;6996,14;1967,87;86,82;881,19;114,81;583,22;1034,12;0;0;215,84;95,23
31.07.2024;15:00;44550,37;10980,86;5569,22;5511,36;1379,7;9194,11;7142,83;1911,76;85,96;866,48;117,02;574,3;1024,71;0;0;99,33;92,73
31.07.2024;16:00;46622,82;11919,87;6302,27;5393,11;1448,4;9771,32;7453,99;1760,25;89,97;855,74;114,81;598,54;1018,54;0;0;-196,32;92,33
31.07.2024;17:00;47265,87;12038,14;7162,91;5222,19;1603,48;9756,46;7637,05;1510,94;90,51;853,15;112,6;605,36;986,58;0;0;-403,41;89,91
31.07.2024;18:00;49101,71;12929,4;8379,97;5237,91;1711,44;9719,51;7711,42;1093,01;86,41;859,68;112,6;587,81;992,35;0;0;-416,1;96,3
31.07.2024;19:00;49852,24;13007,54;9530,74;5191,51;1850,29;9721,43;7781,75;426,26;86,6;878,11;108,19;632,69;1001,64;0;0;-458,43;93,92
31.07.2024;20:00;50601,77;13121,5;10587,74;5251,93;1891,01;9710,51;7683,29;39,98;88;826,9;110,4;628,54;1008,58;0;0;-437,96;91,35
31.07.2024;21:00;49983,22;12910,32;10351,99;5258,29;1840,89;9717,76;7549,86;,01;87,9;863,98;108,19;612,01;1016,04;0;0;-429,9;95,88
31.07.2024;22:00;48450,28;12899,96;9363,89;5248,78;1600,96;9734,83;7150,98;,01;88,38;929,58;101,56;606,68;1002,84;0;0;-370,66;92,49
31.07.2024;23:00;46867,03;12463,22;8207,27;5295,11;1483,33;9736,99;6837,52;,01;88,28;952,15;101,56;614,13;994,28;0;0;0;93,18
01.08.2024;00:00;44337,83;12279,61;6643,08;5371,63;1413,69;9748,88;6559,12;,01;87,19;968,89;103,77;618,12;995,09;0;0;-542,7;91,45
01.08.2024;01:00;42117,24;11724,1;5397,53;5364,4;1225,7;9738,27;6390,35;,01;88,29;977,42;101,56;607,76;988,15;0;0;-577,88;91,58
01.08.2024;02:00;40620,05;11321,3;4466,48;5410,52;1032,78;9748,19;6318,74;,01;88,62;990,22;105,98;615,3;987,3;0;0;-562,97;97,58
01.08.2024;03:00;39574,87;10940,6;3859,15;5520,91;1078,8;9749,8;6066,5;,02;88,82;1022,41;114,81;601,98;986,42;0;0;-551,48;96,13
01.08.2024;04:00;38779,67;10826,49;3482,52;5480,93;1069,5;9700,54;5842,72;,55;84,91;1022,8;114,81;598,25;994,7;0;0;-533,1;94,05
01.08.2024;05:00;38063,71;10619,43;3038,17;5570,68;1011,76;9697,01;5746,89;11,62;84,61;1050,18;117,02;587,85;1001,91;0;0;-560,51;87,09
01.08.2024;06:00;36792,42;10011,38;2183,45;5768,96;1024,39;9709,23;5521,99;272,41;80,91;1065,61;117,02;589,28;977,44;0;0;-621,21;91,56
01.08.2024;07:00;36937,63;9720,18;2322,86;5848,61;1061,19;9462,76;4985,8;1146,34;88,41;1052,73;114,81;569,11;1017,24;0;0;-542,73;90,32
01.08.2024;08:00;40221,62;11448,53;3426,69;5721,69;1116,61;9727,93;4651,52;1755,29;85,8;1025,86;117,02;580,58;1014,88;0;0;-540,95;90,17
01.08.2024;09:00;40576,73;11556,63;4429,29;5552,65;1212,33;9759,23;4578,59;1151,51;86,81;1001,35;114,81;582,67;1003,2;0;0;-534,54;82,2
01.08.2024;10:00;41034,92;11319,13;4323,21;5430,86;1194,11;9769,86;4666,1;2038,46;87,31;972,71;117,02;581,78;996,51;0;0;-550,23;88,09
01.08.2024;11:00;41401,66;10946,7;4935,46;5624,24;1056,05;9772,77;4653,88;2086,36;88,42;939,6;117,02;577,82;997,47;0;0;-483,24;89,11
01.08.2024;12:00;40269,86;10354,21;4600,67;5717,32;949,33;9780,91;4547,58;2093,18;88,81;908,3;117,02;583,95;1005,92;0;0;-567,32;89,98
01.08.2024;13:00;41639,3;11357,94;4842,21;5757,58;983,99;9781,86;4550,94;2084,18;86,63;884,99;117,02;576,68;997,41;0;0;-468,95;86,82
01.08.2024;14:00;43312,23;11980,28;5600,09;5786,38;1134,94;9781,32;4601,73;2034,46;87,93;871,99;117,02;579,28;996,45;0;0;-346,44;86,8
01.08.2024;15:00;44326,6;12423,03;6077,97;5828,05;1266,69;9774,33;4761,26;1922,05;86,03;863,11;114,81;581,76;1000,92;0;0;-457,86;84,45
01.08.2024;16:00;45881,37;12985,81;7036,03;5796,04;1394,81;9764,13;4965,77;1790,2;85,21;869,42;117,02;581,01;983,52;0;0;-576,66;89,06
01.08.2024;17:00;47311,32;13793,67;7463,16;5800,77;1510,39;9759,89;5358,61;1501,78;88,33;878,54;114,81;590,23;984,08;0;0;-624,95;92,01
01.08.2024;18:00;47247,02;13484,82;8144,22;5782,87;1653,42;9755,61;5540,79;719,11;87,68;893,18;112,6;591,95;994,88;0;0;-607,03;92,92
01.08.2024;19:00;48908,29;14416,41;9508,74;5686,06;1803,55;9739,36;5571,79;78,25;88,42;920,69;94,94;594,76;987,77;0;0;-674,67;92,22
01.08.2024;20:00;50034,7;14633,31;10367,56;5686,53;1804,55;9738,71;5641,24;,31;87,93;945,56;68,44;608,23;980,06;0;0;-621;93,27
01.08.2024;21:00;49318,28;14521,18;9751,04;5671,48;1838,54;9747,79;5621,92;,02;87,88;972,27;59,61;606,85;980,6;0;0;-633,9;93
01.08.2024;22:00;48762,87;14527,64;9578,42;5693,86;1632,04;9736,95;5338,93;,01;87,15;990,19;59,61;617,86;990,49;0;0;-582,62;92,34
01.08.2024;23:00;46787,72;14163,97;8235,22;5732,57;1392,87;9746,57;4660,22;,01;86,56;1011,1;59,61;614,32;993,1;0;0;0;91,6
02.08.2024;00:00;43387,67;14336,65;6590,08;5736,47;1212,42;9203,19;3974,93;,01;86,44;1027,41;61,82;618,11;981,52;0;0;-530,97;89,59
02.08.2024;01:00;41917,38;14038,8;5570,19;5747,03;1125,1;9745,77;3359,92;,01;87,63;1041,92;70,65;619,08;977,54;0;0;-559,68;93,42
02.08.2024;02:00;40326,21;13807,47;4627,9;5811,51;1045,12;9794,7;2843,48;,01;87,03;1058,29;88,32;626,64;987,24;0;0;-542,16;90,66
02.08.2024;03:00;39130,43;13517,92;3958,49;5806,09;960,69;9887,64;2589,09;,02;87,13;1073,19;110,4;624,61;977,12;0;0;-551,87;89,91
02.08.2024;04:00;38513,05;13169,81;3671,91;5815,71;916,63;10015,69;2509,22;,44;86,13;1081,58;117,02;622,52;991,58;0;0;-576,6;91,41
02.08.2024;05:00;37635,82;13063,98;2904,94;5792,43;864,12;10108,62;2471,64;9,32;86,44;1093,2;117,02;624,82;990,95;0;0;-584,19;92,53
02.08.2024;06:00;36655,95;12547,03;2215,89;5828,9;822,44;10111,29;2443,36;265,41;77,64;1105,01;114,81;619,41;988,15;0;0;-577,95;94,56
02.08.2024;07:00;36907,51;11679,85;2506,8;5821,7;879,79;10122,75;2358,37;1123,06;68,92;1098,65;114,81;616,65;1000,79;0;0;-578,59;93,96
02.08.2024;08:00;40437,2;13158,88;4003,22;5771,95;1052,88;10130,94;2123,64;1738,83;83,02;1066,33;105,98;620,92;1021,15;0;0;-533,72;93,18
02.08.2024;09:00;40794,95;12383;4936,49;5770,09;1203,01;10111,58;2066,25;1920,61;87,13;1025,02;94,94;619,43;1000,55;0;0;-518;94,85
02.08.2024;10:00;41179,89;13107,32;4716,28;5774,91;1146,13;10036,95;2044,77;2005,9;88,14;988,84;79,48;616,5;1002,26;0;0;-518,63;91,04
02.08.2024;11:00;41538,16;12938,56;5149;5743,06;1073,2;10061,86;2220,53;2054,13;88,11;952,81;66,24;607,38;982,07;0;0;-491,94;93,15
02.08.2024;12:00;39639,68;11190,33;5111,6;5712,63;900,71;9987,18;2359,45;2073,96;88,52;923,23;64,03;599,72;1012,81;0;0;-477,34;92,85
02.08.2024;13:00;39780,73;10972,06;5084,66;5712,21;871,8;10101,16;2690,85;2059,53;87,53;895,37;64,03;605,9;1005,91;0;0;-462,76;92,48
02.08.2024;14:00;43076,12;12930,08;5615,2;5712,89;1009,66;10123,57;3044,2;2031,11;85,83;875,13;68,44;606,44;998,04;0;0;-115,29;90,82
02.08.2024;15:00;44436,99;13448,99;6017,25;5713,54;1131,17;10108,12;3498,37;1934,4;85,43;869,62;88,32;609,29;1001,29;0;0;-161,92;93,12
02.08.2024;16:00;46102,33;13736,54;7277,25;5628,49;1380,31;10120,93;3947,1;1772,07;86,73;875,21;101,56;615,69;1001,32;0;0;-534,53;93,66
02.08.2024;17:00;47595,59;14318,71;8159,48;5627,87;1533,1;10096,45;4136,78;1509,86;87,23;877,32;103,77;619,92;995,27;0;0;-563,98;93,81
02.08.2024;18:00;48408,64;14590,36;9451,12;5641,07;1601,81;10113,06;4076,1;710,07;86,33;900,55;110,4;613,27;996,81;0;0;-577,39;95,08
02.08.2024;19:00;49033,6;14580,08;10846,53;5518,8;1676,16;10106,45;3981,62;76,41;88,63;936,47;117,02;624,07;1000,57;0;0;-616,7;97,49
02.08.2024;20:00;50335,88;14678,82;11825,06;5773,57;1753,31;10103,68;3924,76;,12;89,33;963,35;117,02;626,07;1001,06;0;0;-615,4;95,13
02.08.2024;21:00;49636,96;14650,17;11262,01;5916,41;1735,49;10104,64;3694,48;,01;91,21;1001,85;114,81;628,59;969,98;0;0;-630,81;98,12
02.08.2024;22:00;48003,7;14804,56;9774,89;5870,99;1641,8;10085,6;3454,17;,01;90,58;1024,54;117,02;638,11;962,35;0;0;-557,76;96,84
02.08.2024;23:00;46780,96;14744,51;8715,53;5777,35;1544;10109,08;2960,61;,01;89,4;1040,17;117,02;634,3;972,96;0;0;-22;98,02
03.08.2024;00:00;43866,5;14202,9;7421,07;5728,2;1392,88;10079,94;2637,68;,01;89,61;1066,98;99,36;634,2;974,98;0;0;-558,76;97,45
03.08.2024;01:00;41987,19;13555,41;6430,88;5839,83;1330,46;10087,51;2344,09;,01;88,51;1083,62;86,11;633,7;981,82;0;0;-567,65;92,89
03.08.2024;02:00;40301,21;13176,43;5559,62;5970,95;1174,29;10087,46;1891,8;,01;89,32;1097,53;86,11;636,19;999,45;0;0;-563,6;95,65
03.08.2024;03:00;39073,33;13066,66;4771,82;5992,86;1019,19;10078,38;1692,02;,02;89,52;1109,74;86,11;635,14;997,36;0;0;-559,78;94,29
03.08.2024;04:00;38123,83;12967,25;4115,08;5982,33;866,85;10118,54;1599,36;,4;89,33;1119,65;86,11;638,35;992,11;0;0;-544,96;93,43
03.08.2024;05:00;37203,65;12678,26;3559,15;5959,6;919,76;10131,77;1479,87;9,69;80,73;1129,02;83,9;634,77;982,85;0;0;-538,56;92,84
03.08.2024;06:00;35678,12;11977,17;2627,55;5937,76;851,5;10115,48;1431,17;254,55;89,92;1137,06;86,11;630,85;971,23;0;0;-528,92;96,69
03.08.2024;07:00;34865,27;10371,87;2784,01;5920,68;869,32;10117,79;1288,29;1114,35;89,41;1119,1;88,32;630,43;983,42;0;0;-606,4;94,68
03.08.2024;08:00;36312,53;10841,5;3305,9;5872,13;918,93;10117,43;1108,91;1756,18;83,15;1087,42;88,32;637,92;964,31;0;0;-568,17;98,6
03.08.2024;09:00;37057,84;10800,88;3957,92;5877,03;1015,39;10106,74;987,82;1915,29;86,85;1049,12;86,11;625,38;975,53;0;0;-522,98;96,76
03.08.2024;10:00;37048,24;10461,63;4458,58;5966,34;1015,69;9572,45;1021,36;2034,63;88,14;1010,78;83,9;618,73;988,7;0;0;-365,35;92,66
03.08.2024;11:00;37903,21;9512,96;5398,27;5928,45;980,51;10119,05;1165,99;2057,18;89,25;961,4;88,32;622,74;982,84;0;0;-94,39;90,64
03.08.2024;12:00;37095,92;8100,72;5717,05;5857,61;938,39;10127,21;1500,71;2083,09;89,04;929,67;88,32;615,33;990,81;0;0;-31,92;89,89
03.08.2024;13:00;38185,58;8885,68;5863,58;5872,42;886,05;10123,67;1741,72;2086,74;89,55;901,26;88,32;623,29;979,33;0;0;-41,9;85,87
03.08.2024;14:00;39200,95;9558,66;6083,62;5890,53;823,09;10112,63;1943,29;2049,83;89,3;879,63;88,32;624,49;989,15;0;0;-21,65;90,06
03.08.2024;15:00;40105,05;10268,83;6144,54;5874,28;862,3;10131,68;2173,48;1982,38;88,61;868,99;86,11;622,16;989,68;0;0;-73,94;85,95
03.08.2024;16:00;41670,16;11214,45;6999,02;5898,43;915,73;10100,9;2275,11;1824,95;88,31;870,18;86,11;631,68;996,46;0;0;-313,16;81,99
03.08.2024;17:00;43817,92;13088,08;7711,2;5845,58;1133,38;10096,14;2256,72;1480,46;89,82;884,46;83,9;616,61;1000,23;0;0;-550,91;82,25
03.08.2024;18:00;46280,85;13917,46;9905,92;5831,99;1397,28;10095,98;2175,76;670,67;90,22;904,97;86,11;633,31;1009,12;0;0;-526;88,06
03.08.2024;19:00;47583,28;13945,26;11869,4;5772,45;1515,65;10082,82;2092,21;71,63;88,53;937,64;88,32;635,69;1008,16;0;0;-613,8;89,32
03.08.2024;20:00;48919,58;14106,32;12946,86;5799,85;1622,67;10080,3;2119,42;,2;89,13;970,15;86,11;630,56;1001,73;0;0;-622,43;88,71
03.08.2024;21:00;48089,86;14112,54;12042,74;5824,3;1586,83;10079,83;2168,02;,02;90,72;997,36;86,11;640,07;1008,26;0;0;-633,03;86,09
03.08.2024;22:00;46326,21;14200,59;10126,95;5859,12;1464,03;10074,87;2252,01;,01;89,51;1030,81;86,11;646,26;1013,86;0;0;-602,52;84,6
03.08.2024;23:00;44416,87;14221,44;8672,3;5270,01;1299,43;10069,26;2041,94;,01;89,52;1051,1;88,32;532,17;996,41;0;0;0;84,96
04.08.2024;00:00;41878,91;13689;7112,99;5496,52;1135,78;10084,42;1920,02;,01;89,02;1069,42;86,11;476,13;1026,59;0;0;-390,57;83,47
04.08.2024;01:00;40255,22;13121,9;5843,55;5584,69;1037,91;10086,47;1844,17;,01;89,92;1092,6;86,11;476,54;1036,93;0;0;-129,12;83,54
04.08.2024;02:00;38392,42;11873,81;5233,67;5630,17;917,91;10102,39;1741,07;,01;88,41;1107;86,11;593,06;1016,39;0;0;-84,85;87,27
04.08.2024;03:00;37112,35;11084,13;4814,35;5626,78;817,73;10094,18;1740,94;,02;88,33;1119,18;86,11;613,12;1021,02;0;0;-81,02;87,48
04.08.2024;04:00;36334,22;10929,88;4270,12;5619,52;786,75;10100,89;1653,3;,43;88,83;1129,11;88,32;625,47;1012,84;0;0;-58,78;87,54
04.08.2024;05:00;35343,72;10793,39;3392,24;5662,27;739,4;10110,39;1664,28;9,11;87,31;1143,21;86,11;623,2;1027,63;0;0;-81,21;86,39
04.08.2024;06:00;33470,9;9179,41;2605;5621,11;866,03;10103,59;1878,88;242,06;83,51;1143,89;88,32;625,25;1037,34;0;0;-91,4;87,91
04.08.2024;07:00;31904,6;7044,02;2440,14;5621,25;823,78;9964,54;2040,77;1036,3;86,33;1130,32;83,9;622,87;1026,91;0;0;-83,86;67,33
04.08.2024;08:00;30841,29;5727,28;2472,89;5561,54;874,98;9787,47;1794,34;1720,6;83,93;1093,89;88,32;627,64;1015,31;0;0;-66,92;60,02
04.08.2024;09:00;30285,69;5434,44;2888,33;5518,1;886,34;8919,41;1684,13;1925,74;82,82;1052,77;86,11;619,3;1042,64;0;0;83,74;61,82
04.08.2024;10:00;30721,52;5332,57;3584,62;5301,52;925,77;8403,04;1788,1;2050,53;83,62;1003,04;86,11;624,95;1052,02;0;0;417,91;67,72
04.08.2024;11:00;31048,12;5016,63;4170;5237,49;881,38;8452,37;1900,7;2106,17;84,21;963,16;86,11;631,32;1033,82;0;0;396,44;88,32
04.08.2024;12:00;30980,98;5224;4643,09;5213,85;810;7624,71;2018,41;2120,96;84,75;918,61;86,11;628,61;1023,41;0;0;496,03;88,44
04.08.2024;13:00;32156,74;5490,3;4739,96;5230,14;723,51;8559,69;2086,89;2099,98;85,14;882,14;86,11;629,14;1029,3;0;0;423,33;91,11
04.08.2024;14:00;33108,8;5340,24;4629,34;5112,79;744,1;9704,98;2386,05;2053,72;87,54;860,9;86,11;630,83;1054,81;0;0;330,23;87,16
04.08.2024;15:00;34802,89;6933,34;4733,93;5304,53;749,26;9126,96;2790,06;1956,09;86,33;850,84;86,11;629,01;1052,81;0;0;415,07;88,55
04.08.2024;16:00;36864,84;8473,97;5063,04;5377,81;878,74;9040,57;3091,96;1778,52;87,93;851,61;86,11;627,05;1038,68;0;0;376,99;91,86
04.08.2024;17:00;39714,11;10374,26;5290,67;5440,07;997,7;9991,62;3207,88;1407,77;86,23;867,9;86,11;626,4;1022,57;0;0;223,58;91,35
04.08.2024;18:00;42452,23;12952,83;6618,26;5429,85;1170,39;10084,41;2914;554,48;86,53;876,88;86,11;633,72;1030,38;0;0;-78,12;92,51
04.08.2024;19:00;44298,74;13187,2;8527,03;5441,35;1348,96;10111,33;2911,07;91,43;89,71;906,97;88,32;630,6;1005,75;0;0;-133,95;92,97
04.08.2024;20:00;45769,45;12823,12;10275,48;5455,3;1411,68;10093,05;3062,6;,2;90,03;934,34;88,32;633,21;1000,24;0;0;-190,36;92,24
04.08.2024;21:00;45375,07;13084,59;9478,87;5554,65;1295,18;10109,5;3109,36;,01;89,62;956,66;88,32;634,73;1028,43;0;0;-143,03;88,18
04.08.2024;22:00;44338,32;13158,59;8331,8;5587,15;1110,38;10090,2;3247,44;,01;89,62;980,24;88,32;630,97;1028,9;0;0;-96,83;91,53
04.08.2024;23:00;42735,06;12985,06;7089,52;5388,08;972,14;10095,95;3272,35;,01;90,63;999,77;92,73;625,95;1027,65;0;0;0;95,22
05.08.2024;00:00;41189,06;12578,88;5657,48;5602,34;963,78;10083,84;3426,18;,01;90,74;1020,14;110,4;633,34;1047,79;0;0;-117,72;91,86
05.08.2024;01:00;39109,92;11313,45;4501,28;5624,22;888,66;10079,44;3812,39;,01;90,64;1029,28;110,4;627,99;1052,11;0;0;-111,7;91,75
05.08.2024;02:00;37484,04;10125;3848,21;5627,54;847,32;10073,25;4067,11;,01;89,23;1044,88;112,6;626,54;1045,65;0;0;-110,59;87,29
05.08.2024;03:00;36569,5;9430,55;3565,8;5618,24;810,48;10005,57;4164,87;,02;88,73;1060,24;110,4;620,81;1046,31;0;0;-42,61;90,09
05.08.2024;04:00;35967,71;9171,96;3251,14;5643,48;755,41;10028,31;4159,1;,41;88,53;1071,95;110,4;622,89;1044,32;0;0;-69,2;89,01
05.08.2024;05:00;35365,41;9184,81;2665,18;5605,4;687,07;10010,25;4250,92;9,56;86,42;1090,93;112,6;629,4;1037,26;0;0;-95,97;91,58
05.08.2024;06:00;34440,57;8265,09;2325,44;5620,08;670,3;9975,89;4409,28;211,43;79,3;1097,43;110,4;635,42;1030,53;0;0;-81,28;91,26
05.08.2024;07:00;35618,72;8913,35;2358,85;5608,47;693,01;10027,01;4108,28;955,39;90,9;1087,93;108,19;626,88;1035,18;0;0;-86,28;91,56
05.08.2024;08:00;40362,07;12469,97;3363,18;5492,83;818,61;10026,65;3517,64;1650,4;87,84;1055,6;112,6;624,71;1029,73;0;0;21,1;91,21
05.08.2024;09:00;42128,78;13574,4;4044,83;5412,94;1011,13;10038,56;3182,48;1898,09;87,24;1011,24;110,4;620,24;1032,18;0;0;14,3;90,75
05.08.2024;10:00;42425,37;13579,86;4527,83;5354,34;1007,33;10029,67;3018,66;2008,15;86,9;968,1;108,19;578,81;1034,16;0;0;30,5;92,87
05.08.2024;11:00;42737,91;13669,26;4966,38;5302,33;932,36;10042,31;2976,22;2051,7;87,82;935,19;110,4;472,64;1043,34;0;0;57,3;90,66
05.08.2024;12:00;41827,42;12945,01;4832,75;5335,07;879,52;10045,11;3002,39;2062,1;88,69;897,42;110,4;468,92;1054,27;0;0;14,7;91,07
05.08.2024;13:00;43539,71;13615,23;5288,23;5289,84;804,08;10040,21;3644,47;2009,23;88,69;862,83;108,19;456,41;1038,14;0;0;202,98;91,18
05.08.2024;14:00;45818,9;13627,48;6927,56;5372,19;898,03;10033,28;4204,31;1937,29;88,7;853,16;110,4;454,98;1036,11;0;0;186,51;88,9
05.08.2024;15:00;46994,63;13712,12;8087,01;5398,96;950,04;10027,25;4394,61;1808,5;87,3;859,43;110,4;469,1;1017,8;0;0;-15,27;87,38
05.08.2024;16:00;48160,55;13601,54;9104,13;5291,66;1105,25;10019,95;4937,96;1632,18;88,25;859,15;110,4;356,05;1022,08;0;0;-55,65;87,6
05.08.2024;17:00;49420,62;13960,97;9732,06;5295,47;1288,22;10014,57;5375,46;1260,75;88,26;864,48;108,19;459,69;1010,75;0;0;-127,97;89,72
05.08.2024;18:00;49187,04;14001,41;9746,15;5339,49;1528,39;10014,07;5673,47;398,24;88,39;878,7;110,4;473,05;1034,36;0;0;-190,12;91,04
05.08.2024;19:00;49638,65;14275,42;10554,81;5230,71;1601,16;10010,78;5341,43;39,09;87,46;911,13;108,19;477,6;1030,52;0;0;-121,95;92,3
05.08.2024;20:00;50762,02;14372,43;11823,92;5380,07;1653,44;10005,14;4960,54;,17;88,25;931,33;112,6;471,02;1024,19;0;0;-151,63;90,55
