Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
31.01.2024;04:00;33158,41;2524,5;5111,99;5181,63;1710,04;7272,12;8329,02;,01;67,57;1331,97;132,47;632,01;976,52;0;0;-198,52;87,08
31.01.2024;05:00;33558,52;2483,06;5023,97;5173,64;1709,66;7704,8;8449,27;,01;67,48;1331,62;132,48;626,87;986,72;0;0;-216,51;85,45
31.01.2024;06:00;34624,13;2734,25;5158,3;5171,23;1692,47;8374,03;8527,13;,48;66,98;1332,36;156,76;632,98;996,1;0;0;-306,82;87,88
31.01.2024;07:00;37037,99;3088,9;6668,96;5169,44;1842,18;8761;8430,32;9,72;69,96;1333,76;187,67;627,95;998,5;0;0;-242,11;91,74
31.01.2024;08:00;42207,97;4202,15;9331,69;5213,09;2206,42;9483,47;8462,15;127,27;68,67;1336,21;207,54;634,13;992,64;0;0;-147,71;90,25
31.01.2024;09:00;44612,83;5293,11;9976,69;5193,73;2512,16;9573,46;8426,9;413,68;69,58;1326;207,54;636,53;1001,35;0;0;-107,71;89,81
31.01.2024;10:00;44099,37;5109,6;9502,78;5305,41;2414,27;9549,4;8330,88;653,62;71,77;1319,32;207,54;635,35;1012,49;0;0;-102,92;89,86
31.01.2024;11:00;43282,59;5156,92;8909,92;5198,22;2319,25;9525,01;8084,48;806,2;70,26;1309,33;207,54;645,91;1010,77;0;0;-54,39;93,17
31.01.2024;12:00;41288,01;4801,54;8182,2;5239,64;2062,83;8465,81;8194,65;1064,51;66,48;1298,48;207,54;642,51;1019,9;0;0;-49,45;91,37
31.01.2024;13:00;41378,23;4982,02;9044,76;5179,39;2093,45;7548,91;8131,6;1137,07;70,17;1294,59;207,54;642,96;1033,63;0;0;-76,91;89,05
31.01.2024;14:00;42127,51;4819,36;8714,17;5271,8;2103,51;8863,69;8127,87;1005,84;71,84;1289,34;205,34;620,17;1043,74;0;0;-101,08;91,92
31.01.2024;15:00;42874,57;5222,33;9704,94;5257,08;2289,51;8059,76;8218,65;826,49;75,7;1288,46;203,13;626,26;1045;0;0;-31,45;88,71
31.01.2024;16:00;44711,34;5598,75;10936,11;5315,98;2363,54;8811,92;8173,17;252,62;71,15;1287,13;207,54;624,91;1029,87;0;0;-53,34;91,99
31.01.2024;17:00;46511,96;5445,2;11802,01;5446,48;2740,38;9660,26;8164,18;37,07;72,53;1285,47;203,13;630,22;1044,94;0;0;-109,43;89,52
31.01.2024;18:00;46606,39;5243,28;12056,85;5423,88;2770,5;9751,64;8162,7;,29;71,83;1298,34;207,54;631,59;1039,29;0;0;-135,28;83,94
31.01.2024;19:00;45675,64;4804,9;11658,8;5542,8;2628,52;9759,46;8043,88;,01;71,57;1305,57;203,13;633,03;1041,74;0;0;-103,89;86,12
31.01.2024;20:00;44389,47;4661,61;11043,87;5482,19;2503,77;9658,36;7743,92;,01;71,08;1313,7;205,34;630,07;1034,54;0;0;-38,63;79,64
31.01.2024;21:00;43201,72;4335,81;10776,11;5493,76;2468,84;9635,92;7258,52;,01;70,68;1317,06;205,34;636,24;1031,65;0;0;-115,74;87,52
31.01.2024;22:00;41967,34;3743,31;10678,63;5519,53;2484,11;9541,77;6879,71;,01;71,78;1318,43;207,55;619,78;1030,32;0;0;-213,17;85,58
31.01.2024;23:00;40501,93;3431,22;9714,78;5574,49;2272,99;9652,13;6595,32;,01;70,38;1309,33;205,34;613,43;969,57;0;0;0;92,94
01.02.2024;00:00;38004,92;3359,77;8035;5680,17;2198,59;9485,6;6202,16;,01;70,58;1321,57;156,76;614,39;1012,68;0;0;-225,64;93,28
01.02.2024;01:00;36000,85;3556,55;6192,8;5668,87;2037,21;9660,7;5832,82;,01;70,38;1330,51;130,27;616,25;1004,7;0;0;-190,66;90,44
01.02.2024;02:00;34346,34;3535,91;5181,72;5650,56;1860,37;9506,62;5541,09;,01;69,87;1330,8;132,48;628,58;1019,6;0;0;-200,63;89,36
01.02.2024;03:00;33578,78;3318,13;4880,28;5721,88;1660,97;9616,79;5317,79;,01;66,06;1332,43;136,88;611,15;1018,49;0;0;-194,76;92,68
01.02.2024;04:00;33007,98;3209,79;4782,23;5745,96;1622,29;9595,18;5034,75;,01;70,18;1335,5;132,48;606,23;1009,97;0;0;-228,25;91,66
01.02.2024;05:00;33408,11;3592,36;4910,45;5596,75;1718,68;9539,8;4988,69;,01;69,96;1337,47;134,68;627,41;1014,52;0;0;-213,4;90,73
01.02.2024;06:00;34381,42;4479,02;5238,49;5444,09;1829,9;9592,96;4747,33;1,31;70,66;1336,78;154,55;614,46;1022,03;0;0;-240,9;90,74
01.02.2024;07:00;37378,96;6235,74;6420,83;5435,69;1729,39;9856,58;4616,02;29,94;70,87;1337,97;189,88;621,21;1024,01;0;0;-281,91;92,74
01.02.2024;08:00;41243,76;7754,53;8495,94;5465,38;1912,01;9889,02;4361,2;325,67;70,13;1314,7;203,13;632,36;1004,02;0;0;-269,09;84,76
01.02.2024;09:00;42155,38;8004,54;8548,91;5456,62;2145,14;9823;4031,38;1096,82;68,08;1329,67;207,54;624,02;991,14;0;0;-258,6;87,12
01.02.2024;10:00;40745,42;7679,76;8281,75;5523,2;2123,04;9028,01;3710,38;1420,98;70,28;1315,48;207,54;620,06;968,81;0;0;-300,64;96,77
01.02.2024;11:00;39724,3;8216,09;7350,04;5619,28;2043,72;8761,67;3407,17;1293,33;71,67;1305,96;207,54;621,97;972,98;0;0;-241,41;94,29
01.02.2024;12:00;37219,01;7612,61;6487,61;5568,04;1802,88;8446,24;3009,52;1332,37;69,25;1297,99;205,34;613,22;971,68;0;0;-292,59;94,85
01.02.2024;13:00;37323,29;8207,72;6384;5606,69;1831,42;8419,92;2513,58;1303,16;68,44;1291,9;203,13;617,53;969,97;0;0;-190,06;95,89
01.02.2024;14:00;38424,01;8908,57;7329,14;5577,06;1910,6;8426,7;2139,84;1116,9;68,14;1276,87;205,34;620,52;975,07;0;0;-219,83;89,09
01.02.2024;15:00;39099,82;9473,59;7619,14;5582,15;2038,4;8435,01;1982,62;1036,11;68,03;1261,7;207,54;621,05;962,18;0;0;-275,47;87,77
01.02.2024;16:00;41574,38;10333,92;9438,98;5671,41;2058,77;8446,68;1973,42;642,06;68,06;1259,58;207,54;602,1;974,09;0;0;-190,97;88,74
01.02.2024;17:00;44601,22;10777,28;11381,63;5587,41;2278,37;9642,81;1873,27;145,49;70,28;1252,7;203,13;620,67;981,39;0;0;-303,64;90,43
01.02.2024;18:00;45581,79;10724,85;11937,48;5545,26;2623,36;9889,95;1908,97;2,15;70,18;1288,16;207,54;635,04;986,16;0;0;-329,14;91,83
01.02.2024;19:00;44983,73;10183,45;11877;5588,75;2649,11;9888,06;1880,38;,05;71,19;1303,13;207,54;613,66;994,26;0;0;-359,8;86,95
01.02.2024;20:00;43869,06;9601,66;11503,26;5636,59;2610,98;9747,1;1762,05;,01;70,69;1314,72;207,54;618,13;972,67;0;0;-266,81;90,47
01.02.2024;21:00;42631,41;9316,64;10910,8;5668,22;2406,25;9753,73;1538,13;,01;71,39;1318,47;205,34;626,1;978,02;0;0;-251,41;89,72
01.02.2024;22:00;41493,98;8501,67;10843,59;5749,85;2289,95;9745,75;1289,65;,01;70,62;1318,29;207,54;622,42;996,23;0;0;-229,41;87,82
01.02.2024;23:00;38787,68;8279,98;9598,32;5718,09;2187,04;8500,27;1190,88;,01;71,41;1323,71;205,33;615,83;1009,16;0;0;0;87,65
02.02.2024;00:00;37499,67;7927,35;7775,63;5643,81;2074,18;9722,05;1256,66;,01;70;1326,33;158,97;628,77;1027,59;0;0;-201,2;89,52
02.02.2024;01:00;35605,5;7433,03;6462,88;5631,54;1956,98;9819,42;1195,24;,01;70,6;1330,63;130,27;622,53;1032,75;0;0;-172,35;91,97
02.02.2024;02:00;34130,08;6948,22;5682,14;5620,68;1773,63;9838,21;1182,56;,01;69,71;1331,79;132,47;623,98;1032,48;0;0;-197,98;92,18
02.02.2024;03:00;33209,64;6877,61;5102,96;5563,36;1607,68;9823,9;1177,45;,01;69,39;1331,68;134,67;616,53;1026,56;0;0;-206,58;84,42
02.02.2024;04:00;32765,92;6845,71;4830,46;5528,63;1539,85;9722,94;1162,58;,01;70,4;1335,94;134,68;618,71;1045,01;0;0;-156,4;87,4
02.02.2024;05:00;33150,14;6909,27;4885,55;5480,11;1560,8;9887,02;1219,72;,01;71,21;1339,87;132,47;622,79;1044,89;0;0;-88,09;84,52
02.02.2024;06:00;34133,08;7464,32;5495,02;5283,7;1670,45;9738,43;1236,94;2,59;70,39;1340,79;165,59;623,49;1034,47;0;0;-80,12;87,02
02.02.2024;07:00;36616,24;8226,81;6979,55;5269,18;1910,14;9837,65;1222,96;32,8;71,7;1337,75;194,3;628,05;1032,67;0;0;-213,4;86,08
02.02.2024;08:00;41251,81;8955,52;10157,48;5258,61;2229,92;9842,92;1306,47;344,45;67,99;1324,67;207,54;630,61;1024,52;0;0;-183,44;84,55
02.02.2024;09:00;41458,51;8437,15;10055,66;5182,65;2329,02;9835,06;1344,07;1224,53;68,69;1330,36;207,54;631,02;1007,66;0;0;-278,15;83,25
02.02.2024;10:00;40731,29;8606,76;9001,78;5194,61;2117,89;9858,18;1241,01;1578,06;67,9;1322,41;209,75;612,66;1032,48;0;0;-198,69;86,49
02.02.2024;11:00;39681,16;8610,84;8038,6;5277,55;1938,02;9848,35;1270,12;1632,83;67,9;1309,87;207,54;603,74;1017,43;0;0;-228,13;86,5
02.02.2024;12:00;36848,85;7617,1;6750,93;5327,6;1846,12;9266,28;1460,47;1578,08;67,8;1300,85;205,33;601,13;1014,31;0;0;-268,78;81,63
02.02.2024;13:00;35325,87;7275,34;6394,92;5405,73;1761,33;8280,94;1581,87;1623,69;62,9;1293,91;207,54;603,51;987,63;0;0;-234,08;80,64
02.02.2024;14:00;37300,15;7962,35;7562,2;5365,59;1820,33;8310,89;1648,86;1618,15;70;1284,84;203,13;604,38;979,43;0;0;-216,62;86,62
02.02.2024;15:00;38533,82;7844,47;8257,97;5476,19;1873,19;8401,85;2138,01;1519,69;68,6;1270,55;205,34;612,91;995,64;0;0;-215,9;85,31
02.02.2024;16:00;41051,27;8349,65;9650,67;5665,16;2068,67;8541,16;2673,79;1057,76;71,88;1265,78;205,34;612,03;1018,99;0;0;-214,15;84,54
02.02.2024;17:00;44218,71;8990,04;11437,83;5506,09;2421,74;9485,4;3112,17;222,79;71,48;1272,63;205,34;609,44;1023,85;0;0;-226,78;86,69
02.02.2024;18:00;45182,26;8422,75;12319,62;5554,3;2553,97;9440,45;3866,18;1,62;70,8;1288,8;208,34;615,54;1020,83;0;0;-264,31;83,37
02.02.2024;19:00;44598,83;7949,04;11561,11;5607,5;2445,39;9579,42;4480,86;,01;71,91;1293,09;205,34;606,35;1017,52;0;0;-301,26;82,55
02.02.2024;20:00;43386,18;7704,77;10392,2;5585,94;2307,87;9567,7;4817,72;,01;72,32;1296,33;203,13;605,62;1012,49;0;0;-264,29;84,37
02.02.2024;21:00;42366,36;7136,99;9920,57;5567,9;2106,68;9817,31;4725,25;,01;71,82;1305,51;200,92;607,3;1022,16;0;0;-200,65;84,59
02.02.2024;22:00;41078,36;6306,25;9591,95;5566,34;2127,31;9826,82;4622,29;,01;71,41;1307,8;194,3;616,45;1002,17;0;0;-239,65;84,91
02.02.2024;23:00;39630,29;5484,09;9104,84;5380,43;1977,31;9889,71;4506,21;,01;71,71;1292,71;194,3;606,35;1036,97;0;0;0;85,65
03.02.2024;00:00;37412,92;5479,63;7195,49;5600,14;1976,99;9620,81;4511,29;,01;70,81;1315,59;147,93;621,45;1041,14;0;0;-256,61;88,25
03.02.2024;01:00;35157,72;5127,91;5370,11;5591,4;1914,52;9528,39;4610,83;,01;69,51;1318,66;132,48;618,76;1032,59;0;0;-244,9;87,45
03.02.2024;02:00;33833,36;5089,89;4268,15;5545,07;1743,13;9591,26;4520,15;,01;70,62;1323,68;132,48;630,92;1038,81;0;0;-205,66;84,85
03.02.2024;03:00;32746,17;4454,11;3985,44;5465,93;1652,42;9598,4;4458,21;,01;70,11;1324,32;134,68;632,16;1055,4;0;0;-169,85;84,83
03.02.2024;04:00;32451,09;4594,18;3833,92;5485,93;1608,97;9460,18;4301,68;,01;69,61;1328,42;132,48;634,18;1045,69;0;0;-128,15;83,99
03.02.2024;05:00;32547,68;4577,72;4234,41;5493,35;1689,38;9397,53;3974,79;,02;69,8;1330,19;130,27;634,65;1036,47;0;0;-103,3;82,4
03.02.2024;06:00;32943,45;5427,6;4213,27;5491;1695,45;9319,09;3649,7;2,19;69,4;1306,38;134,68;640,31;1021,23;0;0;-110,17;83,32
03.02.2024;07:00;34009,07;5966,8;4703,22;5493,61;1755,17;9551,36;3448,55;30,55;71;1333,37;134,68;633,26;1018,7;0;0;-212,39;81,19
03.02.2024;08:00;36637,59;6470,99;6431,52;5496,84;2065,27;9592,77;3189,36;299,71;71,09;1334,96;132,48;644,72;1011,29;0;0;-192,74;89,33
03.02.2024;09:00;37827,86;6713,49;6973,12;5520,26;2063,21;9586,17;2834,5;1094,72;67,42;1327,51;132,48;645,48;1010,79;0;0;-232,25;90,96
03.02.2024;10:00;37485,98;6491,72;6942,72;5471,29;2138,44;9588,92;2344,66;1472,08;69,52;1314,99;134,68;632,35;1017,48;0;0;-221,17;88,3
03.02.2024;11:00;36797,66;6300,75;6903,46;5420,98;2144,61;9439,01;1894,51;1561,01;70,02;1309,14;132,48;630,92;1023,47;0;0;-117,99;85,29
03.02.2024;12:00;35070,05;5550,07;6323,25;5345,31;2055,82;9410,06;1530,67;1552,25;68,28;1302,29;132,48;620,33;1032,2;0;0;54,32;92,72
03.02.2024;13:00;35056,09;5531,62;6479,09;5314,84;2050,58;9349,29;1437,27;1548,73;67,29;1293,69;132,48;623,47;1037,16;0;0;99,69;90,89
03.02.2024;14:00;35724,89;5441,59;7333,72;5181,73;2011,4;9456,78;1492,17;1459,49;68,67;1285,39;130,27;622,86;1015,86;0;0;134,4;90,56
03.02.2024;15:00;36570,77;5471;8157,96;5111,58;2061,8;9625,46;1451,58;1303,85;66,87;1278,11;130,27;625,01;1006,09;0;0;187,68;93,51
03.02.2024;16:00;38113,97;5635,49;9818,12;5091,9;2111,75;9834,2;1424,42;922,7;71,47;1276,39;132,48;623,9;999,85;0;0;77,01;94,29
03.02.2024;17:00;40405,26;7485,49;11095,09;5105,95;2252,73;9891,99;1390,57;186,46;70,15;1285,07;132,47;624,4;1018,72;0;0;-228,57;94,74
03.02.2024;18:00;42884,69;8378,18;12491,83;5122,99;2537,68;9916,64;1477,7;1,5;71,17;1297,37;132,48;625,79;1031,14;0;0;-294,24;94,46
03.02.2024;19:00;43077,37;8290,87;12636,79;5082,88;2495,91;9929,78;1698,28;,01;71,57;1292,33;132,48;621,15;1031,93;0;0;-301,23;94,62
03.02.2024;20:00;41651,41;7970,31;11289,69;5131,95;2459,72;9804,46;1959,77;,01;71,28;1316,63;136,88;649,09;1029,48;0;0;-264,13;96,27
03.02.2024;21:00;40616,92;7760,92;10367,37;5245,25;2269,69;9918,85;1990,84;,01;69,77;1322,29;134,68;660,97;1028,91;0;0;-241,09;88,46
03.02.2024;22:00;39369,72;6440,75;10571,14;5279,66;2211,25;9909,34;1876,42;,01;70,98;1327,4;130,27;644,7;1018,89;0;0;-199,34;88,25
03.02.2024;23:00;38009,12;5989,27;9563,97;5316,33;2058,68;9949,39;1899,83;,01;70,26;1309,65;134,68;622,73;1005,99;0;0;0;88,33
04.02.2024;00:00;35556,66;5217,36;7913,45;5231,08;1930,09;9909,15;2163,14;,01;70,66;1328,23;134,68;636,41;1013,17;0;0;-82,81;92,04
04.02.2024;01:00;33335,74;4159,75;6858,36;5155,03;1829,51;9902,99;2208,94;,01;71,06;1331,51;134,68;624,69;1019,88;0;0;-52,82;92,15
04.02.2024;02:00;31234,18;3912,11;5498,08;4647,92;1681,89;9915,93;2162,89;,01;70,46;1333,52;134,68;636,17;1021,83;0;0;128,82;89,87
04.02.2024;03:00;30660,75;3830,2;4785,99;5085;1550,74;9928,94;2020,47;,01;70,67;1336,75;132,48;646,23;1022,57;0;0;160,8;89,9
04.02.2024;04:00;30061,7;4169,31;4240,67;4886,51;1469,79;9917,77;1910,47;,01;71,26;1335,51;134,68;643,18;1010,72;0;0;183,74;88,08
04.02.2024;05:00;30160,97;4196,25;4052,48;5060,46;1474,73;9947,55;1924,67;,01;71,07;1336,82;134,68;642,11;1014,38;0;0;217,91;87,85
04.02.2024;06:00;30317,84;4065,06;4486,48;4889,61;1616,6;9841,49;1973,07;,95;70,87;1302,08;134,68;631,97;1032,73;0;0;181,44;90,81
04.02.2024;07:00;30161,87;3874,22;4558,65;4870,29;1731,01;9625,32;2067;21,82;70,07;1303,53;130,27;650,63;1040,22;0;0;132,56;86,28
04.02.2024;08:00;29675,91;3705,31;4166,55;4855,84;1721,49;9618,93;2066,3;207,7;64,97;1308,13;132,48;644,48;1030,66;0;0;61,67;91,4
04.02.2024;09:00;29886,29;3004,38;4258,01;4918,22;1792,88;9689,75;2114,09;906,11;64,88;1318,57;128,06;639,29;1036,82;0;0;-75,75;90,98
04.02.2024;10:00;29871,74;2457,29;4671,4;4893,85;1623,79;9709,8;2033,35;1402,27;61,67;1320,94;134,68;641,52;1056,33;0;0;-228,1;92,95
04.02.2024;11:00;29276,45;2283,41;4854,91;4796,01;1540,93;9262,15;2108,59;1507,36;58,06;1317,34;134,68;495,79;1046,02;0;0;-220,93;92,13
04.02.2024;12:00;29253,08;2434,3;5156,69;4830,83;1570,5;8379,28;2020,38;1470,8;64,57;1308,47;132,48;621,62;1022,9;0;0;147,73;92,53
04.02.2024;13:00;29899,8;2515,12;5656,17;4856,89;1527,64;8382,04;2022,29;1383,86;63,07;1298,13;132,47;620,63;1032,2;0;0;314,62;94,67
04.02.2024;14:00;30730,56;2427,58;5742,19;4869,72;1565,61;9387,83;1975,39;1182,09;66,66;1295,33;132,48;616,25;1040,1;0;0;335,17;94,16
04.02.2024;15:00;31718,11;2446,99;6543,87;4870,63;1650,26;9758,01;1918,55;1082,94;67,46;1285,59;130,27;498,91;1045,69;0;0;327,41;91,53
04.02.2024;16:00;33989,78;2923,25;8443,2;4846,53;1843,18;9767,53;1862,17;794,97;66,58;1276,9;130,27;618,01;1045,87;0;0;280,59;90,73
04.02.2024;17:00;36793,97;4868,24;9841,3;4843,16;2097,02;9883,09;1831,12;213,63;68,8;1280,46;134,68;632,72;1046,6;0;0;-35,62;88,77
04.02.2024;18:00;39313,4;6018,93;11045,94;4919,46;2440,05;9886,46;1962,5;1,72;69,86;1292,11;132,47;636,78;1041,58;0;0;-223,95;89,49
04.02.2024;19:00;39933,42;6110,54;11342,34;4899,89;2525,56;9895,28;2209,55;,01;71,46;1302,57;134,68;622,09;1028,28;0;0;-296,51;87,68
04.02.2024;20:00;39090,65;5923,62;10818,37;4890,83;2365,26;9836,89;2238,19;,01;71,55;1309,94;132,48;627,69;1028,1;0;0;-242,47;90,19
04.02.2024;21:00;38258,13;5896,73;10322,48;4879,87;2117,23;9871,55;2162,94;,01;70,47;1318,14;132,48;641,16;1027,86;0;0;-273,88;91,09
04.02.2024;22:00;37170,42;5629,46;9461,58;4841,63;2021,5;9954,64;2204,77;,01;70,67;1318,82;132,48;650,85;1032,55;0;0;-236,74;88,2
04.02.2024;23:00;35914,88;5393,18;8144,81;4828,33;1929,62;9977,82;2362,08;,01;72,37;1305,86;134,68;630,8;1045,62;0;0;0;89,7
05.02.2024;00:00;33940,67;4399,45;7175,24;4774,84;1702,66;9980,15;2412,09;,01;71,26;1305,59;132,48;638,09;1030,5;0;0;233,42;84,89
05.02.2024;01:00;31927,6;4030,24;5631,98;4787,4;1527,19;9952,54;2386,4;,01;71,06;1309,36;132,48;634,58;1025,65;0;0;353,91;84,8
05.02.2024;02:00;30540,75;3743,59;4452,28;4785,52;1471,26;9959;2471,19;,01;70,16;1316,92;132,64;625,37;1034,6;0;0;395,53;82,68
05.02.2024;03:00;29918,18;3520,5;4015,76;4775,66;1383,87;9951,73;2574,59;,01;70,26;1316,31;132,48;636,58;1043,98;0;0;412,39;84,06
05.02.2024;04:00;29734,06;3415,06;3671,5;4993,17;1332,43;9864,46;2737,88;,01;70,36;1324,63;134,68;645,49;1049,85;0;0;407,69;86,85
05.02.2024;05:00;30188,82;3414,23;3629,76;5150,66;1307,51;9966,26;3041,64;,02;70,46;1320,2;132,48;638,56;1041,68;0;0;390,81;84,55
05.02.2024;06:00;31706,15;4029,48;3886,23;5218,65;1429,65;9965,84;3458,74;2,09;70,56;1322,1;158,97;634,41;1053,87;0;0;390,27;85,29
05.02.2024;07:00;35163,12;5221,5;5392,09;5233,2;1594,78;9989,5;4040,1;21,35;69,94;1323,22;194,3;641,91;1051,15;0;0;311,02;79,06
05.02.2024;08:00;41177,76;7660,8;8069,57;5130,39;2142,4;10025,21;4450,74;296,01;71,35;1323,98;205,34;648,1;1062,22;0;0;7,51;84,14
05.02.2024;09:00;43596,15;8143,54;9558,23;5153,09;2407,03;9999,8;4562,18;479,58;73,27;1321,62;207,54;642,67;1047,52;0;0;-80,86;80,94
05.02.2024;10:00;43048,94;7943,07;9426,36;5065,89;2381,81;9882,79;4513,55;553,04;73,27;1309,65;207,54;647;1041,27;0;0;-75,7;79,4
05.02.2024;11:00;42728,5;7734,52;9109,75;5170,62;2217,69;9890,27;4423,11;900,81;73,77;1286,97;207,54;647,18;1053,16;0;0;-69,15;82,26
05.02.2024;12:00;40419,17;7102,85;6996,49;5161,14;2083,67;10001,76;4648,15;1010,52;72,98;1283,01;205,34;604,34;1026,63;0;0;138,27;84,02
05.02.2024;13:00;40320,83;6991,79;6490,84;5111,1;2010;9987,34;4998,96;1090,43;73,88;1265,88;207,54;591,38;999,89;0;0;418,97;82,83
05.02.2024;14:00;41306,79;6911,57;7477,84;5054,15;2053,71;9928,54;5291,57;959,45;73,48;1256,98;207,54;582,97;1007,19;0;0;421,1;80,7
05.02.2024;15:00;41434,55;6905,96;7744,95;5013,33;2089,62;9402,98;5569,83;1129,54;70,88;1241,63;205,33;582,77;1017,23;0;0;384,54;75,96
05.02.2024;16:00;42702,28;7031,67;9302,11;5055,1;2141,39;9330,77;5626,99;833,81;70,86;1237,4;205,34;590,32;1017,66;0;0;177,14;81,72
05.02.2024;17:00;44008,12;7836,31;10592,07;4843,14;2345,33;9313,55;5615,66;177,09;71,36;1242,87;205,34;624;1025,61;0;0;28,6;87,19
05.02.2024;18:00;44457,56;7587,08;11172,88;4820,68;2416,76;9301,29;5905,92;1,48;71,46;1260,43;207,54;660,9;1032,72;0;0;-69,07;87,49
05.02.2024;19:00;44008,98;7244,53;10734,72;4880,07;2374,15;9542,87;5998,97;,01;70,98;1276,95;205,34;657,73;1034,08;0;0;-96,42;85
